y4_hhid,children_education___output___tanzania_2014,crop_sales___output___tanzania_2014,expenditure___output___tanzania_2014,has_medical___output___tanzania_2014,no_food_def___output___tanzania_2014,HH_shock___tanzania_2014,receive_assistance___policy___tanzania_2014,amt_assist_rec___policy___tanzania_2014,crop_diverse___policy___tanzania_2014,has_borrowed___policy___tanzania_2014,illness_hh_member___policy___tanzania_2014,has_hire_work___ethiopia___tanzania_2014,number_oxen_own___policy___tanzania_2014,number_of_plough___policy___tanzania_2014,owns_certificate___policy___tanzania_2014,post_damage___policy___tanzania_2014,quant_che_fert___policy___tanzania_2014,quant_pest___policy___tanzania_2014,soil_long___policy___tanzania_2014,soil_short___policy___tanzania_2014,uses_cred___policy___tanzania_2014,uses_irr___policy___tanzania_2014,atten_school___policy___tanzania_2014,dist_road___policy___tanzania_2014,dist_market___policy___tanzania_2014,has_work_fem___policy___tanzania_2014,household_h_age___tanzania_2014,HH_divorce___tanzania_2014,HH_male___tanzania_2014,HH_head_mono___tanzania_2014,HH_head_poly___tanzania_2014,HH_seperated___tanzania_2014,HH_widow___tanzania_2014,HH_nevermar___tanzania_2014,household_size___tanzania_2014,land_surface___tanzania_2014,literacy___tanzania_2014,has_bank_account___policy___tanzania_2014,has_savings___policy___tanzania_2014
1362,0.1666667,,15073088,0,1,1,0,,,,0,,,,,,,,,,,,0.8333333,,,1,37,0,1,1,0,0,0,0,6,0,0,1,1
1363,,,4697665,0,0,1,0,,,,1,,,,,,,,,,,,1,,,1,28,0,0,0,0,0,0,1,1,0,0,0,0
1364,0.25,,5732892,0,0,1,0,,,,1,,,,,,,,,,,,0.75,,,1,29,0,1,0,0,0,0,0,4,0,0,0,0
1365,0.5,,5147953.5,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,36,0,0,0,0,0,1,0,4,0,0,1,1
1366,,,12015748,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,81,0,0,0,0,0,1,0,3,0,0,1,0
1367,,,1495209.75,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,47,0,1,0,0,1,0,0,1,0,0,0,
1368,0.2,,16361873,0,1,1,0,,,,1,,,,,,,,,,,,0.8,,,1,33,0,0,0,0,0,1,0,5,0,0,1,1
1380,,,3472672.5,0,1,1,0,,,,2,,,,,,,,,,,,1,,,,41,0,1,0,0,1,0,0,2,0,0,0,0
1381,,,1524518.5,0,0,1,0,,,,0,,,,,,,,,,,,1,,,1,28,0,0,0,0,0,1,0,1,0,0,0,0
1382,,,2265580.75,0,0,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,22,0,0,0,0,0,0,1,3,0,0,0,0
1383,,,4880607,0,1,1,0,,,,0,,,,,,,,,,,,0.75,,,0,20,0,1,0,0,0,0,0,4,0,0,0,1
1384,,,3816971,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,27,0,1,0,0,0,0,0,2,0,0,0,
1385,,,6343442.5,0.5,1,1,0,,,,1,,,,,,,,,,,,1,,,1,38,0,0,0,0,1,0,0,2,0,0,1,1
1386,0.5,,1442315.625,0,0,1,0,,,,0,,,,,,,,,,,,1,,,1,31,0,0,0,0,1,0,0,2,0,0,0,1
1387,0.25,,10284014,0.25,1,1,0,,,1,1,,,,,,,,,,1,,0.75,,,1,36,0,1,1,0,0,0,0,4,0,0,1,1
1399,0.5,,5679961,0,0,1,0,,0,,2,0,13,2,1,0,0,0,2,,,,1,2,4,1,34,0,1,1,0,0,0,0,6,0,0,0,0
1400,0.2222222,,19048136,0.1111111,1,0,0,,,,1,0,80,2,0,0,0,0,1,,,,0.8888889,0,8,1,41,0,1,1,0,0,0,0,9,0.2,0,1,1
1401,0.6,,5535290,0,1,0,0,,,1,2,,4,,,,,,,,1,,1,,,1,33,0,1,1,0,0,0,0,5,0,0,1,1
1402,0.2,,10815109,0,0,1,1,55000,,,4,,,,,,,,,,,,0.6,,,0,37,0,1,1,0,0,0,0,5,0,0,0,1
1403,0.1666667,3100,1793548.125,,1,1,0,,2,,2,0,49,2,,,8,0,2,,,,0.5,0,2,1,28,0,1,0,0,0,0,0,6,0.1,0,0,
1405,0.2857143,,10716516,0,0,1,0,,3,,2,0,10,2,1,0,0,100,1,,,,0.8571429,2,7,1,39,0,0,1,0,0,0,0,7,0.01,0,0,0
1406,0.3333333,,8286104.5,0,0,0,0,,,1,0,,3,,,,,,,,1,,1,,,1,34,0,0,0,0,1,0,0,3,0,0,0,0
1407,,,1871949.25,0,1,1,0,,,,1,,,,,,,,,,,,1,,,,31,0,1,0,0,1,0,0,1,0,0,0,0
1419,,,6745173.5,0,0,0,0,,,1,0,,,,,,,,,,1,,0.5,,,,49,0,1,1,0,0,0,0,4,0,0,1,1
1420,0.25,,9144680,0,1,1,0,,0,1,1,1,,2,1,,0,0,1.5,,1,,0.75,0,6,1,47,0,1,1,0,0,0,0,8,0,0,0,1
1421,,,7562630.5,0,1,1,0,,2,,1,0,,2,0,0,0,0,2,,,,1,0,0,1,52,0,0,0,0,0,1,0,3,0,0,0,0
1423,,,2875488.25,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,47,0,1,0,0,0,0,0,3,0,0,0,
1424,0.25,,5460012.5,0,1,1,0,,,,2,,,,,,,,,,,,0.75,,,1,37,0,1,1,0,0,0,0,4,0,0,0,1
1425,0.3333333,,4391481,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,1,40,0,0,0,1,0,0,0,3,0,0,0,0
1426,,,2593807.5,0,1,1,0,,0,,2,1,,2,0,0,0,0,2,,,,1,0,3.5,1,54,0,1,1,0,0,0,0,2,0.1,0,0,0
1429,,,2105301,0,0,1,0,,,,0,,,,,,,,,,,,0.5,,,,41,0,1,1,0,0,0,0,2,0,0,0,1
1437,0.1111111,,7778113,0.1111111,0,0,0,,,,7,,,,,,,,,,,,0.6666667,,,1,40,0,0,0,1,0,0,0,9,0,0,0,0
1438,0.1666667,,8468572,0,1,1,0,,,,4,,,,,,,,,,,,0.8333333,,,1,55,0,1,1,0,0,0,0,6,0,0,1,0
1439,,,3064225.5,0,0,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,39,0,1,0,0,0,0,0,3,0,0,0,0
1440,,,4919559.5,0,0,1,0,,,,1,,,,,,,,,,,,0.3333333,,,,45,0,1,1,0,0,0,0,3,0,0,1,1
1441,,,2894988.75,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,36,0,0,0,0,1,0,0,1,0,0,0,1
1442,0.25,,4140192.5,0,1,1,0,,,,0,,,,,,,,,,,,0.75,,,0,30,0,1,0,0,0,0,0,4,0,0,0,1
1443,0.3333333,,2298756.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,44,0,1,1,0,0,0,0,6,0,0,0,1
1444,,,3172620.75,0,1,1,0,,,,1,,,,,,,,,,,,1,,,,25,0,1,1,0,0,0,0,2,0,0,0,1
1456,,,3436298.25,0,1,0,0,,,,2,,,,,,,,,,,,0.6666667,,,,35,0,1,1,0,0,0,0,3,0,0,0,1
1457,,,4781403.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,28,0,1,0,0,0,0,0,2,0,0,0,0
1458,,,2248322.5,0,1,0,0,,0,,1,0,,2,1,0,5,0,1,,,,1,0,2,1,62,0,0,0,0,1,0,0,2,0.2,0,1,0
1459,,,2265580.75,0,0,0,0,,,,0,,,,,,,,,,,,0.3333333,,,,31,0,1,0,0,0,0,0,3,0,0,0,0
1460,,,4532611.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,21,0,1,0,0,0,0,1,2,0,0,0,1
1461,,,1671774.5,1,1,1,0,,,,1,,,,,,,,,,,,1,,,1,20,0,0,0,0,0,0,1,1,0,0,0,1
1462,,36,5180139.5,0,1,1,0,,1,,0,0,,2,0,0,0,0,2,,,,1,0,2,1,50,0,1,1,0,0,0,0,4,0.01,0,1,1
1463,,,6709423.5,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,60,0,1,1,0,0,0,0,6,0,0,1,1
1476,,,6130349.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,67,0,1,1,0,0,0,0,2,0,0,1,
1477,,,4534814,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,45,1,1,0,0,0,0,0,2,0,0,1,
1478,,,17880376,0,1,1,0,,,,3,,,,,,,,,,,,0.6666667,,,,38,0,1,1,0,0,0,0,3,0,0,1,
1479,,,17853836,0,0,1,0,,,,1,,,,,,,,,,,,0.8571429,,,1,55,0,0,0,0,0,1,0,7,0,0,1,1
1480,,,4330430.5,0,1,0,0,,,,1,,,,,,,,,,,,1,,,1,72,0,1,1,0,0,0,0,2,0,0,1,
1481,0.25,,9775735,0.25,1,1,0,,,,2,,,,,,,,,,,,1,,,,53,0,1,1,0,0,0,0,4,0,0,0,
1483,,,8015859.5,0,1,0,0,,,,2,,,,,,,,,,,,1,,,,67,0,1,1,0,0,0,0,2,0,0,0,1
1486,0.1666667,,9486178,0,1,1,0,,,,1,,,,,,,,,,,,0.5,,,1,80,0,0,0,0,0,1,0,6,0,0,1,
1494,,,6985538,0,0,0,0,,,,6,,,,,,,,,,,,0.6666667,,,1,58,0,1,1,0,0,0,0,6,0,0,1,0
1495,,,1922989.625,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,26,0,0,0,0,0,0,1,1,0,0,0,1
1496,,,3286720.5,0,1,1,0,,,,1,,,,,,,,,,,,0.5,,,,23,0,1,1,0,0,0,0,2,0,0,0,1
1497,0.25,,12359532,0,1,1,0,,,,1,,,,,,,,,,,,1,,,0,54,0,0,0,0,0,1,0,4,0,0,1,0
1498,,,4473066,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,32,0,1,1,0,0,0,0,3,0,0,1,1
1499,0.25,,5001994.5,0,0,0,0,,,,1,,,,,,,,,,,,1,,,1,40,0,1,1,0,0,0,0,4,0,0,0,1
1500,0.25,,5352627,0,0,1,0,,,,2,,,,,,,,,,,,1,,,1,50,0,1,1,0,0,0,0,4,0,0,0,1
1501,0.1428571,,4006534.25,0,1,1,0,,,,2,,2,,,,,,,,,,0.5714286,,,1,68,0,0,0,0,0,1,0,7,0,0,0,1
1513,,,3782288.25,0,0,1,0,,,,1,,,,,,,,,,,,1,,,1,28,0,0,0,0,1,0,0,1,0,0,0,1
1514,,,4790491.5,0,0,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,34,0,1,1,0,0,0,0,3,0,0,0,0
1515,,,4415128.5,0,1,0,0,,,,1,,,,,,,,,,,,0.6666667,,,,34,0,1,0,0,0,0,0,3,0,0,0,1
1516,0.2,140,5958602,0,1,0,0,,0,,0,1,,2,1,,0,0,2,,,,0.8,5,4,1,37,0,1,1,0,0,0,0,5,0,0,0,0
1517,,,2570167.25,0,1,0,0,,,,1,,4,,,,,,,,,,0.6666667,,,1,40,0,1,1,0,0,0,0,3,0,0,0,1
1518,,,1676750,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,22,0,1,0,0,0,0,1,1,0,0,0,0
1519,0.2,,5735517.5,0.2,0,1,0,,,,1,,,,,,,,,,,,1,,,0,40,0,1,1,0,0,0,0,5,0,0,1,1
1520,,,11903662,0,1,0,0,,,,1,,2,,,,,,,,,,1,,,1,58,0,1,1,0,0,0,0,6,0,0,0,1
1532,0.25,,3832341,0,0,0,0,,,,3,,,,,,,,,,,,0.75,,,1,48,0,1,1,0,0,0,0,8,0,0,0,1
1533,,,2488973.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,1,56,0,0,0,0,0,1,0,1,0,0,1,0
1534,0.2,,5398115,0,1,1,0,,,,1,0,84,2,0,,0,0,2,,,,0.8,0,3,1,34,0,1,1,0,0,0,0,5,0.1,0,0,0
1536,0.125,,5471468,0,0,1,0,,,1,2,,,,,,,,,,1,,0.625,,,1,47,0,1,1,0,0,0,0,8,0,0,1,1
1537,0.4,,8735958,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,42,0,1,1,0,0,0,0,5,0,0,1,
1538,,,1956941.75,0,1,0,0,,,,1,,,,,,,,,,,,0.6666667,,,,16,0,1,1,0,0,0,0,3,0,0,0,1
1539,0.25,,9612710,0,0,1,0,,,,2,,,,,,,,,,,,0.75,,,0,31,0,1,1,0,0,0,0,4,0,0,0,0
1541,0.25,,9038282,0,1,1,0,,2,,0,0,25,2,1,0,0,0,2,,,,1,0,1,1,42,0,1,0,0,0,0,0,4,0.06,0,1,1
1551,0.3333333,,3213741.75,0.1666667,0,1,0,,5,,3,0,26,2,0,0,0,0,2,,,,0.6666667,5,5,1,31,0,1,1,0,0,0,0,6,0.09,0,0,1
1552,,,3167360.75,0,1,0,0,,2,,1,0,28,2,0,0,0,0,1,,,,0,0,7,1,30,0,1,1,0,0,0,0,2,0.01,0,0,0
1553,,,10589710,0,0,0,0,,,,1,,30,2,1,0,,,,,,,1,0,10,1,64,0,1,1,0,0,0,0,7,0,0,1,0
1554,,,3851583.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,26,0,1,1,0,0,0,0,3,0,0,0,1
1555,,,5070338.5,0,0,1,0,,,,0,,,,,,,,,,,,1,,,1,45,0,1,1,0,0,0,0,3,0,0,0,1
1556,0.3333333,,6459842.5,0,1,1,0,,2,,1,0,47,2,0,0,0,0,2,,,,0.8333333,0,2,1,35,0,1,1,0,0,0,0,6,0.01,0,0,1
1557,0.2857143,,6289120.5,0,1,1,0,,0,,5,0,15,2,1,0,0,0,2,,,,1,0,4,1,50,0,1,1,0,0,0,0,7,0.8,0,1,1
1559,0.2,,7420649,0,0,1,0,,5,,1,1,50,2,1,0,0,0,3,,,,0.8,2,2,1,51,0,1,0,0,0,0,0,5,1,0,0,0
1570,,,3981107.75,0,1,0,0,,,,1,,,,,,,,,,,,0.6666667,,,1,28,1,0,0,0,0,0,0,3,0,0,0,0
1571,,,2212009.75,0,1,0,0,,,,1,0,6,2,0,0,0,0,2,,,,0,0,3,1,71,0,0,0,0,0,1,0,1,0.01,0,0,0
1572,,,25133616,0,1,1,0,,,,0,1,,2,0,0,0,0,2,,,,1,1,5.5,1,61,0,1,1,0,0,0,0,6,0,0,1,1
1573,,,4344350,0,1,0,0,,7,,1,0,,2,0,0,0,0,1,,,,0.5,0,4,1,39,0,0,0,0,1,0,0,4,0.03,0,1,0
1574,0.25,,15972990,0,1,1,0,,,,2,,,,,,,,,,,,1,,,0,27,0,1,0,0,0,0,1,4,0,0,1,0
1575,0.4,,10925687,0,1,1,0,,,,3,,,,,,,,,,,,1,,,1,36,0,1,0,0,0,0,0,5,0,0,0,1
1576,0.2,,10809525,0.2,0,0,0,,,,3,,,2,1,,,,,,,,0.8,0,3,0,37,0,1,1,0,0,0,0,5,0.09,0,1,0
1578,0.1666667,,15590902,0.1666667,1,1,0,,,,5,,,,,,,,,,,,0.8333333,,,0,51,0,1,1,0,0,0,0,6,0,0,1,1
1589,0.2,,2982525,0,0,1,0,,,1,1,,,,,,,,,,1,,0.6,,,1,30,1,0,0,0,0,0,0,5,0,0,0,1
1590,,,3728578,0,1,0,0,,,,1,,,,,,,,,,,,1,,,1,35,0,0,0,0,0,1,0,2,0,0,0,0
1591,,,4141753.25,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,50,0,1,1,0,0,0,0,3,0,0,0,1
1592,,,4661858,0,1,1,0,,,1,0,,,,,,,,,,1,,0.6666667,,,,31,0,1,1,0,0,0,0,3,0,0,1,1
1593,,,6270371,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,,26,0,1,1,0,0,0,0,3,0,0,1,0
1594,,,7427983.5,0.25,0,0,0,,,,2,,,,,,,,,,,,0.75,,,1,61,0,1,1,0,0,0,0,4,0,0,1,0
1595,0.2,,3453633.5,0,0,1,0,,,,2,,,,,,,,,,,,0.6,,,0,50,0,1,0,1,0,0,0,5,0,0,0,1
1596,,,23051154,0,1,1,0,,9,,2,1,281,2,0,0,0,501,1,,,,1,0,0.75,1,56,0,1,1,0,0,0,0,4,0.53,0,1,0
1608,,,10561021,0,0,0,0,,,,6,,0,,,,,,,,,,0.8333333,,,,56,0,1,1,0,0,0,0,6,0,0,0,1
1609,0.4,,4595715.5,0,1,1,0,,,,2,,,,,,,,,,,,0.8,,,1,57,0,1,0,1,0,0,0,5,0,0,1,1
1610,0.25,,5280602,0,1,1,0,,,,1,,,,,,,,,,,,0.75,,,,31,0,1,1,0,0,0,0,4,0,0,1,1
1611,0.1666667,,4263294,0,0,1,0,,,,1,,,,,,,,,,,,0.5,,,1,38,0,0,0,0,1,0,0,6,0,0,0,1
1612,,,4611026,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,30,0,1,1,0,0,0,0,3,0,0,1,1
1613,0.25,,5597957,0,1,0,0,,,,0,,,,,,,,,,,,0.75,,,1,50,0,1,1,0,0,0,0,4,0,0,1,0
1614,,,2122926.25,0,1,1,1,360000,,,0,,,,,,,,,,,,1,,,0,31,0,1,0,0,0,0,1,1,0,0,0,1
1615,0.1666667,,5742898,0,1,1,0,,,1,1,,,,,,,,,,1,,0.6666667,,,1,37,0,0,0,0,0,1,0,6,0,0,1,1
1627,0.6666667,,3915598.5,0,0,0,0,,,1,3,,,,,,,,,,1,,1,,,1,46,0,0,0,0,1,0,0,3,0,0,0,0
1628,,,6934807,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,,27,0,1,1,0,0,0,0,3,0,0,0,1
1629,,,1120437.5,0,0,1,0,,,,0,,,,,,,,,,,,0,,,1,39,0,0,0,0,0,0,1,1,0,0,0,
1632,0.1428571,,4901627.5,0,1,1,0,,,,2,,45,,,,,,,,,,0.5714286,,,1,60,0,1,1,0,0,0,0,7,0,0,1,0
1633,0.1666667,,10776321,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,1,36,0,1,1,0,0,0,0,6,0,0,1,1
1635,0.4,63,9941068,0,0,1,0,,2,,3,1,190,2,0,,0,0,2,,,,1,2,2,1,45,0,0,0,0,0,0,0,5,0.06,0,1,1
1636,0.25,1200,3661538.25,0,1,1,0,,2,,2,1,,2,0,,0,0,2,,,,1,3.5,31,1,44,0,1,1,0,0,0,0,4,0,0,0,1
1638,,,5698008.5,0,0,1,0,,,,2,,,,,,,,,,,,0.6,,,1,26,0,0,0,0,0,0,1,5,0,0,0,1
1646,,,544914.375,0,0,0,0,,,,0,,,,,,,,,,,,1,,,0,45,0,1,0,0,0,0,1,1,0,0,0,
1647,,,3101407.25,0,1,1,0,,,,0,,,,,,,,,,,,1,,,1,23,0,0,0,0,0,0,1,1,0,0,0,1
1648,,,5005574.5,0,0,1,0,,,,2,,,,,,,,,,,,1,,,1,48,0,1,0,0,0,0,0,3,0,0,0,1
1649,0.25,,3248097.25,0,0,1,0,,,,0,,20,,,,,,,,,,0.75,,,1,41,0,1,1,0,0,0,0,4,0,0,0,1
1650,,,3144200,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,32,0,0,0,0,0,0,1,1,0,0,0,1
1651,0.5,,2526838.5,0,0,1,0,,,,0,,,,,,,,,,,,1,,,1,30,1,0,0,0,0,0,0,2,0,0,0,0
1652,,,3603815.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,,23,0,1,0,0,0,0,1,2,0,0,0,1
1654,,,5096418,0,0,1,0,,,,1,,,,,,,,,,,,1,,,1,63,0,1,1,0,0,0,0,4,0,0,1,1
1665,,,6300354.5,0,0,1,0,,2,,2,1,,2,0,,0,0,1,,,,0.6666667,2,10,1,42,0,1,0,0,0,0,0,3,0,0,1,1
1666,,,3769324.5,0,0,1,0,,,,2,,,,,,,,,,,,0.3333333,,,,44,0,1,0,0,0,0,0,3,0,0,0,0
1667,,,2567982.5,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,25,1,0,0,0,0,0,0,1,0,0,0,0
1668,,,3187817.75,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,29,0,1,1,0,0,0,0,3,0,0,0,0
1669,,,4814747,0,0,1,0,,,,2,,,,,,,,,,,,0.75,,,1,36,1,0,0,0,0,0,0,4,0,0,1,0
1671,0.1666667,,5236811.5,0,1,0,0,,,,0,,,,,,,,,,,,0.5,,,1,32,0,0,1,0,0,0,0,6,0,0,0,1
1673,,,3904231.75,0,0,1,0,,,,2,,,,,,,,,,,,0.6666667,,,0,40,0,1,1,0,0,0,0,3,0,0,1,1
1676,,,4278687,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,26,0,0,0,0,0,0,1,1,0,0,1,1
1684,,,6038816,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,42,0,1,1,0,0,0,0,2,0,0,0,1
1685,,,1885535.875,0,1,0,0,,,,0,,,,,,,,,,,,0.5,,,,30,0,0,0,0,0,0,1,2,0,0,1,0
1687,,,2343425.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,,43,0,1,0,0,0,1,0,1,0,0,0,
1688,,,3493596.25,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,44,1,0,0,0,0,0,0,1,0,0,0,0
1690,,,1622572,0,1,0,0,,,,0,,,,,,,,,,,,0.5,,,1,43,1,0,0,0,0,0,0,2,0,0,0,
1691,0.2,,5351057.5,0,1,1,0,,,,2,,15,,,,,,,,,,0.6,,,,40,0,1,1,0,0,0,0,5,0,0,0,1
1693,0.2,,4296647,0.2,0,1,0,,,,1,,,,,,,,,,,,1,,,1,55,0,1,1,0,0,0,0,5,0,0,0,0
1694,0.25,,6910718.5,0,0,1,0,,,,0,,,,,,,,,,,,0.75,,,0,34,0,1,0,0,0,0,0,4,0,0,1,1
1703,,,3189713.5,0,1,1,0,,,,0,,,,,,,,,,,,1,,,,27,0,1,0,0,0,0,1,1,0,0,1,1
1704,0.4285714,,3204493,0,0,1,0,,,,4,,,,,,,,,,,,0.8571429,,,1,85,0,1,1,0,0,0,0,7,0,0,0,
1705,,,5688278,0,0,1,0,,,,2,,0,,,,,,,,,,1,,,1,39,0,1,1,0,0,0,0,5,0,0,1,1
1706,,,2167173,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,29,0,1,0,0,0,0,0,3,0,0,0,0
1707,0.25,,3577285.75,0,0,0,0,,,,0,,,,,,,,,,,,0.75,,,0,32,0,1,1,0,0,0,0,4,0,0,0,
1708,0.2857143,,8431485,0,0,1,0,,,1,1,,,,,,,,,,1,,0.8571429,,,1,47,0,1,1,0,0,0,0,7,0,0,1,1
1709,,,5181478.5,0,1,0,0,,,,1,,,,,,,,,,,,0.6666667,,,,36,0,1,1,0,0,0,0,3,0,0,1,0
1710,,200,1037301.813,0,0,0,0,,0,1,0,1,,2,,,0,0,1,,1,,1,1,21,,40,0,1,0,0,1,0,0,1,0,0,0,
1723,0.5,,5756603.5,0,1,1,0,,,,4,,,,,,,,,,,,0.75,,,,31,0,1,0,0,0,0,0,4,0,0,1,1
1724,,,3116637.5,0.3333333,1,0,0,,,,2,,,,,,,,,,,,0.6666667,,,,26,0,1,1,0,0,0,0,3,0,0,1,1
1725,0.4,,4758362,0,0,1,0,,,,0,,,,,,,,,,,,0.6,,,0,43,0,1,1,0,0,0,0,5,0,0,0,1
1726,,,3235355.75,0,0,1,0,,,,1,,,,,,,,,,,,0,,,,23,1,0,0,0,0,0,0,2,0,0,0,0
1728,0.3333333,,8148287.5,0.1111111,0,1,0,,,,3,,,,,,,,,,,,1,,,1,49,0,0,0,0,0,1,0,9,0,0,0,0
1729,0.1818182,,31524436,0,1,1,0,,,1,5,,,,,,,,,,1,,0.9090909,,,1,60,0,1,1,0,0,0,0,11,0,0,0,1
1732,,,1758120,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,30,0,1,1,0,0,0,0,3,0,0,0,1
1733,,,1956955,0,0,0,0,,,,0,,,,,,,,,,,,1,,,1,31,0,0,0,0,0,0,1,1,0,0,0,
1741,0.3333333,,18596152,0,1,1,0,,,1,1,,,,,,,,,,1,,1,,,1,38,0,1,1,0,0,0,0,3,0,0,1,1
1743,,,7888535,0,1,0,0,,,,3,,,,,,,,,,,,0.6666667,,,1,31,0,1,1,0,0,0,0,3,0,0,1,1
1744,0.2,,4478434,0.2,1,1,0,,0,,2,1,,2,1,0,0,0,2,,,,0.6,0,2,1,43,1,0,0,0,0,0,0,5,0,0,0,1
1745,0.3333333,,2880904.25,0,1,1,0,,,,0,,,,,,,,,,,,1,,,0,52,0,1,1,0,0,0,0,3,0,0,0,0
1746,,,3705585.5,0,0,1,0,,0,,0,0,,2,,0,0,0,3,,,,0.5,1,1,1,32,0,1,1,0,0,0,0,4,0,0,0,
1747,,,4876642,0,1,1,0,,,,2,,,,,,,,,,,,0.5,,,,31,0,1,0,0,0,0,0,4,0,0,1,1
1748,,,3024660.25,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,,36,0,1,1,0,0,0,0,3,0,0,0,1
1749,0.3333333,,4018284.5,0,1,1,0,,,,1,,,,,,,,,,,,1,,,,35,0,1,1,0,0,0,0,3,0,0,0,1
1761,0.1666667,,4634067,0,1,1,0,,,,1,,22,,,,,,,,,,0.8333333,,,1,41,0,1,1,0,0,0,0,6,0,0,0,
1762,,,3157162,0,0,1,0,,,,0,,,,,,,,,,,,0.5,,,0,29,0,1,0,0,0,0,1,2,0,0,1,1
1763,0.5,,4141202.5,0,0,1,0,,,,0,,,,,,,,,,,,1,,,1,41,0,1,0,0,0,0,0,4,0,0,1,0
1764,0.2222222,,8974747,0,1,0,0,,1,,1,0,,2,0,0,0,0,1,,,,0.7777778,0,3,1,59,0,1,1,0,0,0,0,9,0.01,0,0,
1765,0.375,,3469790,0,0,1,0,,0,,1,0,20,2,,,0,0,2,,,,0.875,0,1,1,55,0,1,0,0,0,0,0,8,0.25,0,0,
1766,0.2,,3040725,0,0,1,0,,0,1,0,0,,2,,,0,0,2,,1,,0.8,1,10,1,48,0,0,0,0,0,1,0,5,0.47,0,0,0
1768,,,4567162,,0,0,0,,0,,0,1,23,2,,0,0,0,1,,,,0.75,1,5,1,52,0,0,0,0,0,1,0,4,1.19,0,0,
1771,0.3333333,,8380293,0,0,0,0,,,,3,,,,,,,,,,,,0.6666667,,,0,45,0,1,1,0,0,0,0,6,0,0,1,1
1779,,120,557241.5625,0,1,0,0,,2,,0,0,,2,0,,0,0,2,,,,0.5,0.5,1,1,73,0,0,0,0,0,1,0,2,3.07,0,0,
1780,,2440,2055330.125,0,1,1,0,,1,,0,1,24,2,0,,0,0,2,,,,0.25,1.5,5,1,31,0,1,1,0,0,0,0,4,27.44,0,0,
1781,,2260,1637366.75,0,1,1,0,,3,,1,1,23,2,,,0,0,2,,,,0.3333333,0,5,1,38,0,1,1,0,0,0,0,6,25.08,0,0,
1782,0.25,740,4216096,0,1,1,0,,3,,0,1,129,2,,,0,0,1,,,,0.5,0,1,1,93,0,1,1,0,0,0,0,4,8.78,0,0,0
1783,0.2222222,832,6846018.5,0,0,1,0,,5,2,0,1,56,2,1,0,0,0,2,,1,,0.6666667,0,23,1,36,0,1,1,0,0,0,0,9,11.6,0,0,
1784,,195,2142856.75,0,1,1,0,,1,,1,0,11,2,0,,0,0,2,,,,0.5,2,20,1,29,0,1,1,0,0,0,0,4,5.09,0,0,0
1785,0.1428571,500,3797724.75,0,0,1,1,20000,3,1,1,1,46,2,1,,0,0,2,,1,,0.5714286,0.25,2,1,80,0,1,1,0,0,0,0,7,5.74,0,0,1
1786,0.3333333,737,6603495,0,1,1,0,,4,,0,0,55,2,,,0,0,1,,,,0.6666667,0,5,1,39,0,1,1,0,0,0,0,6,6.69,0,0,
1798,0.2,1560,3601863.25,0,0,1,0,,3,,0,1,34,2,0,,0,0,1,,,,0.4,0,9.333333,1,34,0,1,1,0,0,0,0,5,5.8,0,0,
