y4_hhid,children_education___output,crop_sales___output,expenditure___output,has_medical_assistance___output,no_food_deficiency___output,crop_diversification___policy,has_bank_account___policy,has_borrowed___policy,has_hired_workers___policy,months_hired_workers___policy,number_of_animals_owned___policy,number_of_hired_workers___policy,number_of_ploughs_owned___policy,owns_land_certificate___policy,quantity_of_fertilizers_used___policy,quantity_of_pesticides_used___policy,uses_credit___policy,uses_irrigation___policy,attended_school,distance_to_road,distance_to_market,household_head_age,household_head_is_divorced,household_head_is_male,household_head_is_monogamous,household_head_is_polygamous,household_head_is_separated,household_head_is_widowed,household_head_never_married,household_size,land_surface,literacy,lives_in_arusha,lives_in_daressalaam,lives_in_dodoma,lives_in_geita,lives_in_iringa,lives_in_kagera,lives_in_kaskazinipemba,lives_in_kaskaziniunguja,lives_in_katavi,lives_in_kigoma,lives_in_kilimanjaro,lives_in_kusinipemba,lives_in_kusiniunguja,lives_in_manyara,lives_in_mara,lives_in_mbeya,lives_in_mjinimagharibi,lives_in_morogoro,lives_in_mtwara,lives_in_mwanza,lives_in_njombe,lives_in_pwani,lives_in_rukwa,lives_in_ruvuma,lives_in_shinyanga,lives_in_simiyu,lives_in_singida,lives_in_tabora,lives_in_tanga,rural_household,weight,latitude,longitude
1007,0,318000,2623652,0.3333333,1,3,0,1,1,12,58,20,0,0,0,0,0,0,0.6666667,0,3,23,0,1,0,0,0,0,0,3,3.69,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1003,0,170333,1902953,0,0,1,0,0,1,0,67,7,2,0,500,0,0,0,0.6666667,1,3,56,0,0,1,0,0,0,0,3,3.21,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1006,1,238000,6100238,0.1428571,0,1,0,1,1,0,37,0,0,0,1600,0,0,0,1,3,3,52,0,1,1,0,0,0,0,7,2.97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1009,0,,1843986.375,0,0,2,0,1,1,12,24,6,0,0,0,0,0,0,0.6666667,0,4,35,0,1,1,0,0,0,0,3,1.43,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1001,0.2,1070000,3069466.75,0,1,6,0,1,1,0,71,1,1,0,0,0,0,0,0.7142857,0,3,41,0,1,1,0,0,0,0,7,3.84,0.7142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1005,0.5,630000,3575687,0.75,1,6,0,1,1,0,112,3,2,0,600,0,1,0,0.75,0,4,37,0,1,1,0,0,0,0,4,2.91,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3755.725,-3.36467672,37.04618025
1019,1,,1484635.5,0,1,,0,,,0,,,0,,,,0,,1,,,31,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1026,,,4509750.5,1,1,,1,,,0,,,0,,,,0,,1,,,22,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1020,0,,4102052,0,0,,0,,,0,,,0,,,,0,,0.6666667,,,36,0,1,1,0,0,0,0,3,0,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1022,1,,5740936,0,1,,1,,,0,,,0,,,,1,,1,,,35,0,1,1,0,0,0,0,4,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1023,0,,4421609,0,0,,0,,,0,,,0,,,,0,,0.6666667,,,28,0,1,1,0,0,0,0,3,0,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1025,,,3481527,0.5,0,1,1,1,1,0,,0,0,,100,0,1,0,1,1,1,53,0,1,1,0,0,0,0,2,0.79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1024,0,,11998932,0.6666667,0,,1,1,,0,,,0,,,,1,,0.6666667,,,28,0,1,0,0,0,0,0,3,0,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
1021,,,2090300.25,0,1,,1,,,0,,,0,,,,0,,1,,,27,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792.781,-3.374689345,36.8331377
5031,1,54000,4533150,0.3333333,1,7,1,1,1,0,23,6,0,0,250,0,0,0,1,3.333333,7,55,0,1,1,0,0,0,0,3,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5032,0,900000,5147966.5,0.3333333,1,8,1,1,1,0,43,8,0,0,900,1,1,0,0.8333333,0,10,55,0,1,1,0,0,0,0,6,2.16,0.8333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5029,0,,2686772.5,0.75,1,,0,,,0,,,0,,,,0,,0.5,,,25,0,1,0,0,0,0,0,4,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5035,1,,3497959.75,0.3333333,1,,1,,,0,,,0,,,,1,,1,,,36,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5028,0,,1786986.875,0,1,,0,,,0,,,0,,,,0,,1,,,22,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5033,0.75,90000,11378892,0.2857143,1,5,1,1,1,0,162,6,0,0,500,0,0,0,0.8571429,2.5,3,38,0,1,1,0,0,0,0,7,0.23,0.8571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5030,0.5,79999,6864719.5,0.1428571,1,,1,0,0,0,23,,0,1,700,0,1,0,0.8571429,0,2,55,0,0,0,0,0,1,0,7,0.7,0.8571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5034,0.5,167999,5275549,0.1428571,1,,0,1,0,0,33,,0,0,960,0,0,1,0.7142857,0.05,5,40,0,1,1,0,0,0,0,7,1.15,0.7142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6978.256,-3.370862826,36.79723813
5047,0,,1193476.5,0,0,,0,,,0,,,0,,,,0,,0.5,,,44,0,0,0,0,1,0,0,2,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5049,,,1798634.75,0,1,,0,,,0,,,0,,,,0,,1,,,31,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5052,,,4859058,0,0,,1,,,0,,,0,,,,0,,0.5,,,33,0,1,0,0,0,0,0,2,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5054,,,3545956.5,0,0,,0,,,0,,,0,,,,0,,1,,,27,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5051,0,,9306402,0,1,,1,,,0,18,,0,,,,0,,0.8333333,,,74,0,1,1,0,0,0,0,6,0,0.8333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5053,0.5,,3017966,0,1,,0,1,,0,,,0,,,,1,,1,,,76,0,1,1,0,0,0,0,4,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5050,0,,3177849,0,0,,0,,,0,,,0,,,,0,,0.6666667,,,29,0,1,1,0,0,0,0,3,0,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
5048,0.5,,6011959.5,0,1,,0,,,0,,,0,,,,0,,0.8,,,55,0,1,1,0,0,0,0,10,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889.295,-3.395935129,36.68738605
1040,0.3333333,,14929185,0,1,,1,,,0,,,0,,,,0,,0.6,,,35,0,1,1,0,0,0,0,5,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1039,0.5,,2821727.5,0.25,1,,0,,,0,,,0,,,,0,,0.75,,,31,0,1,1,0,0,0,0,4,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1045,,,2527224,1,0,,0,,,0,,,0,,,,0,,1,,,50,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1043,0.4,,20498904,0.2222222,1,,1,0,0,0,9,,0,1,0,0,0,0,0.7777778,0,6,37,0,1,1,0,0,0,0,9,0,0.7777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1042,,7000,3961067.5,0,1,7,1,1,,0,,,0,0,0,0,1,0,1,0,3,29,0,1,1,0,0,0,0,2,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1044,0,,3404842.5,0,1,,0,,,0,,,0,,,,0,,0.6666667,,,40,0,1,0,0,0,0,0,3,0,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1041,,,1665889.5,0,1,9,1,0,0,0,22,,0,0,0,0,0,0,1,0,4,69,0,1,0,0,0,1,0,1,0.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1038,0.3333333,900000,4591392,0.4,1,1,1,1,1,0,,20,0,,0,0.4,0,0,0.6,2,10,31,0,1,1,0,0,0,0,5,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305.06,-3.355157768,36.60778883
1057,,,824116.25,0,1,0,0,1,1,0,55,14,1,,0,0,0,0,0.5,4,4,74,0,1,0,1,0,0,0,2,8.8,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1062,0,,8296699,0.1666667,1,2,0,0,1,0,74,0,1,0,0,0,0,0,0.1666667,0.25,10,58,0,1,0,1,0,0,0,6,4.4,0.1666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1059,0,360000,9098870,0.1,1,2,0,0,1,0,501,0,1,0,0,0,0,0,0.6,0,7.5,50,0,1,0,1,0,0,0,10,89.59,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1060,0.3333333,,2361995.5,0,0,1,0,1,1,0,90,16,1,0,0,0,0,0,0.4,0,5.65,48,0,1,0,1,0,0,0,5,10.56,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1061,0,,2809971.75,0,0,0,0,1,,0,100,,1,,0,0,0,0,0.2857143,0,3,98,0,1,0,0,0,1,0,7,59.09,0.1428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1058,0,570000,3985726.5,0.1666667,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0.6666667,5,10,25,0,1,1,0,0,0,0,6,0,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1063,0.1666667,80000,6083346,0.2222222,1,0,0,0,1,0,104,28,1,0,0,0,0,0,0.2222222,0.5,2.166667,61,0,1,1,0,0,0,0,9,12.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
1064,0,,1298737.375,0.5,1,0,0,1,1,0,,1,0,,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,2,1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2855.916,-3.912615592,34.75876493
5070,0.3333333,,10338363,0,1,0,0,0,1,0,42,0,0,0,0,0,0,0,0.375,2,8,43,0,1,1,0,0,0,0,8,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5072,0.5,320000,2886296.5,0.125,0,0,0,1,1,9,155,63,1,0,0,0,0,0,0.625,0,35,45,0,1,1,0,0,0,0,8,25.73,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5067,0,192000,3881484.25,0.3333333,0,2,0,1,1,0,66,0,0,0,0,0,0,0,0,3,3,28,0,1,1,0,0,0,0,3,5.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5068,0,,1715327,0,0,1,0,1,1,12,93,3,1,0,0,0,0,0,0,0,12,43,0,1,0,1,0,0,0,2,8.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5069,0.4,,1492166.5,0.1666667,1,,0,,,0,1,,0,,,,0,,0.5,,,25,0,0,1,0,0,0,0,6,0,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5066,0.1666667,,1582449.625,0,0,2,0,0,,0,61,,1,0,0,0,0,0,0.375,1,37.5,54,0,1,1,0,0,0,0,8,15.42,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5071,1,4200000,24146208,0.125,1,5,1,1,1,12,93,5,0,0,300,0,0,0,1,0.225,58.025,58,0,1,0,1,0,0,0,8,33.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
5073,0.3333333,130000,6659565.5,0,0,2,0,1,1,0,137,9,0,,0,0,1,0,0.5,1,30,35,0,1,0,1,0,0,0,8,3.08,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4201.289,-2.279175245,35.69719671
1076,0,,1100353.375,0.3333333,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0.6666667,4,4,39,0,1,1,0,0,0,0,3,0.27,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1077,1,1200000,3822956.25,0.6,0,5,0,1,1,0,24,26,1,0,1010,1.5,1,0,1,1.333333,4.666667,39,0,1,1,0,0,0,0,5,1.82,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1078,0.6666667,,4128483.5,0,0,6,0,1,1,0,32,0,1,0,400,2000,1,0,0.8,0,1.75,35,0,1,1,0,0,0,0,5,1.88,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1079,0.6,225000,6360391.5,0.2857143,1,3,0,1,1,0,49,1,1,0,0,1,0,0,0.8571429,0.35,1.15,47,0,1,1,0,0,0,0,7,1.96,0.7142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1082,,,6461726,0.6666667,1,1,0,1,1,0,,6,0,0,300,0,0,0,0.6666667,1,3,60,0,0,0,0,0,1,0,3,1.59,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1081,0,,2841250,0.3333333,1,1,0,1,1,0,34,0,0,0,0,0,0,0,0.6666667,1,3,35,0,1,1,0,0,0,0,3,0.75,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1083,,33000,3090919,0.3333333,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0.6666667,0,3,45,0,0,0,0,0,0,1,3,1.97,0.6666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
1080,0,,2198903,0.4,0,1,0,0,1,0,24,3,0,0,0,0,0,0,0.4,0,1,29,0,1,1,0,0,0,0,5,0.11,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3485.898,-3.18444835,36.71383021
5092,0.3333333,50000,3263828.75,0.2,0,4,0,1,0,0,13,,0,0,2,0,1,1,0.4,0,4,32,0,1,1,0,0,0,0,5,0.86,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5086,0.5,,5487972,0,1,2,0,1,1,0,19,2,0,0,200,0,0,0,0.8,4,12,52,0,0,1,0,0,0,0,5,0.28,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5091,0,420000,2372669.5,0.1428571,0,4,0,1,1,0,14,0,0,0,0,200,0,0,0.2857143,1,12,39,0,0,1,0,0,0,0,7,0.29,0.1428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5089,0.5,70000,2688209.5,0.3333333,1,2,0,1,1,0,19,11,0,0,0,0,0,0,0.6666667,0.85,9.6,27,0,0,1,0,0,0,0,3,0.31,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5085,0.6666667,,1299767.125,0,0,2,1,0,,0,37,,0,0,220,0,1,0,0.75,0.2,9,33,0,0,0,0,0,1,0,4,0.19,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5088,0.25,720000,8988946,0.6666667,0,5,0,1,1,0,70,6,0,0,0,40,0,0,0.3333333,1,8,35,0,1,0,0,0,0,0,6,1.05,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5087,0.3333333,26250,3635542.75,0,1,2,0,1,1,0,19,2,0,0,350,0,0,0,0.5,2,9,50,0,0,0,0,0,1,0,4,0.45,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
5090,0.2,,4001032,0.125,1,0,0,1,,0,22,,0,1,0,0,0,0,0.375,4,16,36,0,0,1,0,0,0,0,8,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3409.071,-3.255846297,36.59967437
1095,0.6666667,,2086348.125,0,0,,0,1,,0,57,,0,,,,1,,0.5,,,40,0,0,1,0,0,0,0,4,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1097,0.375,,675249.5,0,1,,0,,,0,6,,0,,,,0,,0.3333333,,,31,0,0,1,0,0,0,0,9,0,0.2222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1102,0,,566254.8125,0,0,,0,,,0,24,,0,,,,0,,0,,,25,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1098,0,,934273.4375,0.25,0,,0,,,0,17,,0,,,,0,,0,,,51,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1099,0,,514990.9063,0,0,,0,,,0,21,,0,,,,0,,0,,,19,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1100,0,,5868971.5,0,0,,0,,,0,14,,0,,,,0,,0.2,,,30,0,0,1,0,0,0,0,5,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1101,0,,2600586.5,0.3333333,1,,0,,,0,53,,0,,,,0,,0.3333333,,,30,0,1,0,1,0,0,0,3,0,0.3333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
1096,0.2,,2692885,0.1428571,0,,0,1,,0,68,,0,,,,1,,0.4285714,,,55,0,1,1,0,0,0,0,7,0,0.2857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2090.605,-3.063644476,36.74321142
6647,,41500,2171343,0.5,0,13,0,0,1,0,18,0,0,0,400,0,0,0,1,0,8,60,0,0,0,0,0,1,0,2,0.63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6646,1,42000,2961334,0.5,1,10,0,0,1,5,33,7,0,0,500,0,0,0,1,0,8,71,0,0,0,0,0,1,0,4,0.54,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6645,,267999,1664954.75,0.5,1,,0,0,0,0,4,,0,0,100,0,0,0,0,1,3,84,0,1,1,0,0,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6643,,381499,3225187.25,1,1,,0,0,0,0,34,,0,0,350,0,0,0,0.5,0,2,78,0,0,0,0,0,1,0,2,0.77,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6648,,207500,1933375.75,0,1,3,0,0,0,0,1,,0,0,100,0,0,0,1,6.5,10,79,0,1,1,0,0,0,0,3,0.76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6644,0.6666667,135000,1481571.375,0.5,0,9,0,1,1,0,13,0,0,0,200,0.02,0,0,0.75,0,2,40,0,0,1,0,0,0,0,4,0.35,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6649,0.5,49000,4703222.5,0.2857143,0,9,0,1,1,0,23,0,0,1,5020,1,0,0,0.7142857,1.5,6,50,0,1,1,0,0,0,0,7,1.21,0.7142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
6650,1,171000,11601791,0.2857143,1,8,1,0,1,0,19,6,0,0,1759,0.2,0,0,1,2,3,63,0,1,1,0,0,0,0,7,0.91,0.8571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2694.914,-3.192859968,37.59418256
2617,,,741328.25,0,1,,0,,,0,,,0,,,,0,,1,,,61,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3610.018,-2.98140299,37.54010587
