,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
1212,1,1580.7462652185106,7.28374522639,37.757148178200005,2508.0,0.0,8432.75,44.0,0.0,6.0,1.0,0.0
1213,0,203.27296905230477,7.28374522639,37.757148178200005,2509.0,0.0,1286.67,11.0,0.0,3.0,0.0,0.0
1214,0,518.9439327570603,7.28374522639,37.757148178200005,2510.0,0.0,5078.88,50.0,0.0,5.0,0.0,0.0
1215,0,514.1610393675943,7.28374522639,37.757148178200005,2511.0,1.0,4904.82,67.0,0.0,6.0,0.0,0.0
1216,0,23.91446694732997,7.28374522639,37.757148178200005,2512.0,0.0,2825.19,7.0,0.0,7.0,0.0,0.0
1217,1,415.15514620564835,7.28374522639,37.757148178200005,2513.0,0.0,6289.289999999999,35.0,2.0,6.0,1.0,0.0
1218,1,717.4340084198991,7.28374522639,37.757148178200005,2514.0,0.0,6963.95,60.0,1.0,6.0,1.0,0.0
1219,2,1205.2891341454304,7.28374522639,37.757148178200005,2515.0,0.0,15538.34,120.0,1.0,3.0,2.0,1.0
1220,1,903.9668506090727,7.28374522639,37.757148178200005,2516.0,0.0,6654.79,98.0,0.0,6.0,0.0,0.0
1221,2,674.3879679147053,7.28374522639,37.757148178200005,2517.0,0.0,8511.480000000001,99.0,1.0,8.0,1.0,0.0
1222,1,440.02619183087137,7.28374522639,37.757148178200005,2518.0,0.0,7890.47,17.0,0.0,9.0,1.0,0.0
1223,2,645.6906075779092,7.442807492000001,37.865910487600004,2521.0,0.0,13497.63,152.0,2.0,3.0,1.0,1.0
1224,1,746.131368756695,7.442807492000001,37.865910487600004,2522.0,0.0,3685.75,44.0,2.0,7.0,1.0,0.0
1225,2,181.74994879970777,7.442807492000001,37.865910487600004,2523.0,0.0,8171.760000000001,70.0,2.0,10.0,1.0,1.0
1226,2,1941.8547161231934,7.442807492000001,37.865910487600004,2525.0,0.0,15391.530000000002,180.0,2.0,7.0,1.0,1.0
1227,2,456.7663186940024,7.442807492000001,37.865910487600004,2526.0,0.0,12247.05,210.0,1.0,4.0,0.0,1.0
1228,2,621.7761406305792,7.442807492000001,37.865910487600004,2527.0,0.0,10319.2,77.0,2.0,7.0,1.0,0.0
1229,2,167.40126863130982,7.442807492000001,37.865910487600004,2528.0,0.0,6605.94,75.0,1.0,8.0,1.0,1.0
1230,0,28.697360336795963,7.442807492000001,37.865910487600004,2529.0,0.0,3320.65,40.0,1.0,5.0,1.0,1.0
1231,0,1984.9007566283874,6.91156800008,38.4817078008,2531.0,0.0,4894.899999999999,8.0,0.0,5.0,0.0,0.0
1232,0,860.9208101038789,6.91156800008,38.4817078008,2532.0,3.0,1948.7000000000005,20.0,0.0,4.0,0.0,0.0
1233,1,11096.312663561106,6.91156800008,38.4817078008,2533.0,0.0,9359.899999999998,15.0,0.0,7.0,0.0,0.0
1234,0,956.5786778931987,6.91156800008,38.4817078008,2534.0,0.0,2618.350000000001,8.0,0.0,4.0,0.0,0.0
1235,1,2056.6441574703776,6.91156800008,38.4817078008,2535.0,0.0,4451.85,13.0,0.0,12.0,0.0,0.0
1236,0,2630.591364206297,6.91156800008,38.4817078008,2536.0,0.0,3197.600000000001,16.0,0.0,4.0,0.0,0.0
1237,0,483.0722323360654,6.91156800008,38.4817078008,2537.0,3.0,2421.65,0.0,0.0,6.0,1.0,0.0
1238,0,1482.696950734458,6.91156800008,38.4817078008,2538.0,0.0,1319.65,0.0,0.0,8.0,0.0,0.0
1239,0,918.3155307774707,6.91156800008,38.4817078008,2539.0,4.0,1597.6,8.0,0.0,4.0,0.0,0.0
1240,0,191.31573557863976,6.91156800008,38.4817078008,2540.0,0.0,561.1999999999998,12.0,0.0,3.0,0.0,0.0
1241,0,195.14205029021252,6.91156800008,38.4817078008,2541.0,0.0,2261.4,19.0,0.0,5.0,0.0,0.0
1242,0,172.18416202077574,6.803102109380001,38.5126355838,2542.0,0.0,1801.0,0.0,0.0,8.0,0.0,0.0
1243,0,239.14466947329967,6.803102109380001,38.5126355838,2543.0,1.0,1119.8,6.0,0.0,1.0,0.0,0.0
1244,0,1611.83507225004,6.803102109380001,38.5126355838,2544.0,0.0,2902.8,12.0,0.0,6.0,0.0,0.0
1245,0,1516.1772044607198,6.803102109380001,38.5126355838,2545.0,0.0,3046.9,0.0,0.0,7.0,0.0,0.0
1246,0,583.5129935148512,6.803102109380001,38.5126355838,2546.0,0.0,3182.2000000000007,0.0,0.0,6.0,0.0,0.0
1247,0,545.2498463991233,6.803102109380001,38.5126355838,2547.0,0.0,808.0999999999998,0.0,0.0,3.0,0.0,0.0
1248,0,765.262942314559,6.803102109380001,38.5126355838,2548.0,0.0,3418.2000000000007,0.0,0.0,5.0,0.0,0.0
1249,0,282.1907099784937,6.803102109380001,38.5126355838,2549.0,0.0,1232.1,0.0,0.0,4.0,0.0,0.0
1250,0,325.2367504836876,6.803102109380001,38.5126355838,2550.0,0.0,706.5,0.0,0.0,4.0,0.0,0.0
1251,0,602.6445670727152,6.803102109380001,38.5126355838,2551.0,0.0,2538.7,0.0,0.0,4.0,0.0,0.0
1252,0,1157.4602002507706,6.803102109380001,38.5126355838,2552.0,0.0,2342.2000000000007,0.0,0.0,7.0,0.0,0.0
1253,0,282.1907099784937,6.803102109380001,38.5126355838,2553.0,0.0,1241.8000000000004,0.0,0.0,9.0,0.0,0.0
1254,0,392.1972579362115,6.44962796151,38.3196828622,2554.0,0.0,1687.03,4.0,0.0,4.0,1.0,1.0
1255,0,198.49007566283882,6.44962796151,38.3196828622,2555.0,0.0,490.85,0.0,0.0,4.0,0.0,1.0
1256,0,159.2703498692176,6.44962796151,38.3196828622,2556.0,0.0,2106.640000000001,0.0,0.0,5.0,0.0,0.0
1257,0,346.75977073628457,6.44962796151,38.3196828622,2557.0,0.0,1654.09,0.0,0.0,6.0,0.0,0.0
1258,0,387.4143645467455,6.44962796151,38.3196828622,2558.0,0.0,1745.3199999999995,0.0,0.0,6.0,0.0,0.0
1259,0,547.6412930938562,6.44962796151,38.3196828622,2559.0,0.0,507.72,0.0,5.0,3.0,0.0,1.0
1260,0,640.9077141884433,6.44962796151,38.3196828622,2560.0,0.0,170.55,0.0,0.0,6.0,1.0,1.0
1261,0,435.2432984414054,6.44962796151,38.3196828622,2561.0,0.0,2300.4,2.0,0.0,4.0,0.0,1.0
1262,0,114.78944134718384,6.44962796151,38.3196828622,2562.0,0.0,769.6,8.0,0.0,4.0,0.0,1.0
1263,0,156.400613835538,6.44962796151,38.3196828622,2563.0,0.0,912.28,2.0,0.0,4.0,0.0,1.0
1264,0,140.61706565030022,6.44962796151,38.3196828622,2565.0,0.0,1920.1,0.0,0.0,6.0,0.0,0.0
1265,0,937.4471043353348,6.3989833778600005,38.8768980886,2566.0,0.0,1222.85,0.0,0.0,3.0,0.0,0.0
1266,0,373.0656843783476,6.3989833778600005,38.8768980886,2567.0,0.0,1399.83,0.0,0.0,4.0,2.0,0.0
1267,0,373.0656843783475,6.3989833778600005,38.8768980886,2568.0,0.0,297.78,0.0,0.0,3.0,0.0,0.0
1268,1,2420.144055069793,6.3989833778600005,38.8768980886,2569.0,1.0,4958.440000000001,0.0,0.0,8.0,0.0,0.0
1269,0,3969.801513256775,6.3989833778600005,38.8768980886,2570.0,0.0,4285.31,0.0,0.0,5.0,0.0,0.0
1270,0,683.9537546936373,6.3989833778600005,38.8768980886,2571.0,0.0,879.93,0.0,0.0,5.0,0.0,0.0
1271,0,200.88152235757173,6.3989833778600005,38.8768980886,2572.0,0.0,812.61,0.0,0.0,3.0,0.0,0.0
1272,0,200.88152235757173,6.3989833778600005,38.8768980886,2573.0,0.0,378.11,0.0,0.0,2.0,0.0,0.0
1273,0,282.1907099784936,6.3989833778600005,38.8768980886,2574.0,0.0,1507.68,0.0,0.0,6.0,0.0,0.0
1274,0,798.7431960408211,6.3989833778600005,38.8768980886,2575.0,0.0,1495.9900000000002,0.0,0.0,5.0,0.0,0.0
1275,0,291.7564967574256,6.3989833778600005,38.8768980886,2576.0,0.0,2390.05,0.0,0.0,5.0,2.0,0.0
1276,0,229.57888269436768,6.3989833778600005,38.8768980886,2577.0,0.0,1579.33,0.0,0.0,8.0,0.0,0.0
1277,0,358.71700420994955,6.924950093039999,38.3559681101,2579.0,3.0,1662.6,0.0,0.0,6.0,0.0,0.0
1278,0,1434.8680168397982,6.924950093039999,38.3559681101,2584.0,0.0,554.95,0.0,0.0,11.0,0.0,0.0
1279,0,2582.7624303116368,6.93084850884,38.595896045,2589.0,0.0,2366.8,57.0,0.0,6.0,0.0,0.0
1280,0,5500.327397885893,6.93084850884,38.595896045,2590.0,0.0,3659.6,50.0,0.0,9.0,0.0,1.0
1281,0,2152.302025259697,6.93084850884,38.595896045,2591.0,0.0,1009.2,8.0,0.0,10.0,0.0,0.0
1282,0,478.28933894659934,6.93084850884,38.595896045,2592.0,0.0,2581.96,18.0,0.0,8.0,0.0,0.0
1283,0,1004.4076117878587,6.93084850884,38.595896045,2593.0,0.0,2136.0,8.0,0.0,5.0,0.0,0.0
1284,0,143.48680168397982,6.93084850884,38.595896045,2594.0,0.0,2365.6,14.0,0.0,6.0,0.0,0.0
1285,0,2224.045426101687,6.93084850884,38.595896045,2595.0,0.0,1529.6,25.0,0.0,6.0,0.0,1.0
1286,0,143.48680168397982,6.93084850884,38.595896045,2596.0,0.0,1839.1,10.0,0.0,8.0,0.0,0.0
1287,0,956.5786778931987,6.93084850884,38.595896045,2597.0,6.0,2382.7,0.0,0.0,7.0,0.0,0.0
1288,0,1205.2891341454304,6.93084850884,38.595896045,2598.0,0.0,1550.3,0.0,0.0,6.0,0.0,0.0
1289,1,3061.051769258236,6.93084850884,38.595896045,2599.0,2.0,5218.4000000000015,10.0,0.0,7.0,0.0,0.0
1290,0,451.5051359655898,6.655806762669999,38.3245737951,2600.0,2.0,2389.31,10.0,0.0,6.0,0.0,0.0
1291,0,284.5821566732266,6.655806762669999,38.3245737951,2601.0,0.0,3356.36,4.0,0.0,6.0,0.0,0.0
1292,1,528.5097195359923,6.655806762669999,38.3245737951,2602.0,0.0,11336.83,0.0,0.0,10.0,0.0,0.0
1293,0,450.5485572876966,6.655806762669999,38.3245737951,2603.0,0.0,3957.02,50.0,0.0,9.0,0.0,0.0
1294,0,312.801227671076,6.655806762669999,38.3245737951,2604.0,0.0,3730.9,0.0,0.0,3.0,0.0,0.0
1295,1,344.3683240415516,6.655806762669999,38.3245737951,2605.0,0.0,6978.98,0.0,0.0,8.0,0.0,0.0
1296,1,521.3353794517934,6.655806762669999,38.3245737951,2606.0,0.0,9803.3,0.0,0.0,8.0,0.0,0.0
1297,0,132.96443622715464,6.655806762669999,38.3245737951,2607.0,0.0,1902.56,0.0,0.0,5.0,0.0,0.0
1298,1,261.14597906484323,6.655806762669999,38.3245737951,2608.0,0.0,6137.299999999998,70.0,0.0,8.0,0.0,0.0
1299,0,188.92428888390674,6.655806762669999,38.3245737951,2609.0,0.0,1793.98,0.0,0.0,7.0,0.0,0.0
1300,0,208.05586244177076,6.655806762669999,38.3245737951,2610.0,0.0,4626.94,50.0,0.0,7.0,0.0,0.0
1301,0,275.0163698942946,6.655806762669999,38.3245737951,2611.0,0.0,1353.64,20.0,0.0,2.0,0.0,0.0
1302,0,119.57233473664984,6.27761186614,38.3115215185,2612.0,0.0,252.56,0.0,0.0,6.0,0.0,0.0
1303,0,645.6906075779092,6.27761186614,38.3115215185,2613.0,0.0,722.35,0.0,0.0,8.0,0.0,0.0
1304,0,884.8352770512088,6.27761186614,38.3115215185,2614.0,0.0,593.9200000000002,0.0,0.0,2.0,0.0,0.0
1305,1,1004.4076117878587,6.27761186614,38.3115215185,2615.0,0.0,10783.94,0.0,0.0,5.0,0.0,0.0
1306,0,1817.4994879970777,6.27761186614,38.3115215185,2616.0,0.0,339.2600000000001,0.0,0.0,5.0,0.0,0.0
1307,0,573.9472067359193,6.27761186614,38.3115215185,2617.0,0.0,1164.05,0.0,0.0,6.0,0.0,0.0
1308,0,243.92756286276568,6.27761186614,38.3115215185,2618.0,0.0,416.03,0.0,0.0,6.0,0.0,0.0
1309,0,286.97360336795964,6.27761186614,38.3115215185,2619.0,0.0,376.47,0.0,0.0,6.0,0.0,0.0
1310,0,2032.7296905230476,6.27761186614,38.3115215185,2620.0,0.0,2454.4,0.0,0.0,4.0,0.0,0.0
1311,1,894.4010638301409,6.13878361273,38.2843372409,2621.0,0.0,5563.25,0.0,2.0,5.0,1.0,0.0
1312,0,358.71700420994955,6.13878361273,38.2843372409,2622.0,0.0,456.11,0.0,0.0,8.0,0.0,0.0
1313,0,1219.6378143138284,6.13878361273,38.2843372409,2623.0,0.0,3717.89,0.0,0.0,9.0,0.0,0.0
1314,0,962.318149960558,6.13878361273,38.2843372409,2626.0,0.0,1428.27,0.0,0.0,5.0,0.0,0.0
1315,0,1300.9470019347505,6.13878361273,38.2843372409,2628.0,0.0,1505.28,0.0,0.0,7.0,1.0,0.0
1316,0,550.0327397885893,6.13878361273,38.2843372409,2629.0,0.0,1234.26,0.0,0.0,5.0,0.0,0.0
1317,0,191.31573557863976,6.13878361273,38.2843372409,2630.0,0.0,4383.4,25.0,0.0,3.0,1.0,0.0
1318,1,133.92101490504783,5.98301240509,38.1616652609,2631.0,0.0,5650.730000000001,0.0,0.0,5.0,0.0,0.0
1319,1,2238.394106270085,5.98301240509,38.1616652609,2632.0,0.0,9890.9,0.0,0.0,9.0,0.0,0.0
1320,0,655.2563943568413,5.98301240509,38.1616652609,2633.0,0.0,865.49,0.0,0.0,4.0,0.0,0.0
1321,1,167.40126863130982,5.98301240509,38.1616652609,2634.0,0.0,473914.87,0.0,0.0,6.0,0.0,0.0
1322,0,1434.8680168397982,5.98301240509,38.1616652609,2635.0,0.0,3328.01,0.0,0.0,6.0,0.0,0.0
1323,1,717.4340084198991,5.98301240509,38.1616652609,2636.0,0.0,90513.66,0.0,0.0,6.0,0.0,0.0
1324,1,1898.8086756179998,5.98301240509,38.1616652609,2637.0,0.0,10332.61,0.0,0.0,6.0,0.0,0.0
1325,0,215.23020252596973,5.98301240509,38.1616652609,2638.0,0.0,4198.16,0.0,0.0,6.0,0.0,0.0
1326,0,143.48680168397982,5.98301240509,38.1616652609,2639.0,0.0,843.89,0.0,0.0,3.0,0.0,0.0
1327,0,33.48025372626196,5.98301240509,38.1616652609,2640.0,0.0,429.61,0.0,0.0,2.0,0.0,0.0
1328,1,2678.420298100957,5.98301240509,38.1616652609,2641.0,3.0,7092.8,0.0,0.0,9.0,0.0,0.0
1329,0,502.20380589392937,5.98301240509,38.1616652609,2642.0,1.0,3924.37,0.0,0.0,3.0,0.0,0.0
1330,0,789.177409261889,6.40123809791,38.3446012616,2643.0,2.0,4500.32,0.0,0.0,3.0,1.0,0.0
1331,3,1384.6476362504056,6.40123809791,38.3446012616,2644.0,8.0,9902.95,0.0,0.0,7.0,0.0,0.0
1332,0,1495.1324735470696,6.40123809791,38.3446012616,2645.0,0.0,2606.72,0.0,0.0,9.0,0.0,0.0
1333,1,2977.351134942581,6.40123809791,38.3446012616,2646.0,2.0,6158.480000000001,0.0,0.0,4.0,0.0,0.0
1334,0,263.05913642062967,6.40123809791,38.3446012616,2647.0,1.0,1192.71,0.0,0.0,6.0,0.0,0.0
1335,0,33.48025372626196,6.40123809791,38.3446012616,2648.0,0.0,327.93,0.0,0.0,7.0,0.0,0.0
1336,0,1291.3812151558184,6.40123809791,38.3446012616,2649.0,2.0,3503.6800000000007,0.0,0.0,5.0,0.0,0.0
1337,0,320.45385709422163,6.40123809791,38.3446012616,2650.0,0.0,433.6,0.0,0.0,5.0,0.0,0.0
1338,0,1147.8944134718386,6.40123809791,38.3446012616,2651.0,0.0,1633.48,0.0,0.0,2.0,1.0,0.0
1339,3,275.0163698942946,6.40123809791,38.3446012616,2652.0,13.0,6967.89,0.0,0.0,7.0,0.0,0.0
1340,1,2080.5586244177075,6.40123809791,38.3446012616,2653.0,2.0,4606.84,0.0,0.0,10.0,0.0,0.0
1341,0,1013.9733985667908,6.40123809791,38.3446012616,2654.0,1.0,2091.83,0.0,0.0,1.0,0.0,0.0
1342,0,3013.2228353635765,5.9452540778400005,38.322510836999996,2655.0,1.0,1664.2,0.0,0.0,1.0,1.0,0.0
1343,0,478.28933894659934,5.9452540778400005,38.322510836999996,2656.0,0.0,171.48,0.0,0.0,4.0,1.0,0.0
1344,0,4304.604050519394,5.9452540778400005,38.322510836999996,2657.0,0.0,2083.4500000000007,0.0,0.0,7.0,1.0,0.0
1345,0,4974.209125044634,5.9452540778400005,38.322510836999996,2658.0,2.0,3089.61,0.0,0.0,8.0,1.0,0.0
1346,3,2295.788826943677,5.9452540778400005,38.322510836999996,2659.0,9.0,3427.87,0.0,0.0,7.0,0.0,0.0
1347,3,7174.3400841989915,5.9452540778400005,38.322510836999996,2660.0,13.0,23707.53,0.0,0.0,6.0,1.0,0.0
1348,1,7509.1426214616085,5.9452540778400005,38.322510836999996,2661.0,0.0,6881.51,0.0,0.0,8.0,1.0,0.0
1349,3,10713.681192403828,5.9452540778400005,38.322510836999996,2662.0,10.0,29341.980000000003,0.0,0.0,8.0,1.0,1.0
1350,3,3348.0253726261963,5.9452540778400005,38.322510836999996,2663.0,4.0,7381.809999999998,0.0,0.0,9.0,1.0,1.0
1351,0,478.28933894659934,5.9452540778400005,38.322510836999996,2664.0,0.0,1501.18,0.0,0.0,3.0,1.0,0.0
1352,0,0.9565786778931988,6.94992604668,37.886494052399996,2666.0,0.0,3560.34,4.0,0.0,6.0,0.0,0.0
1353,0,57.39472067359193,6.94992604668,37.886494052399996,2667.0,0.0,1133.1,8.0,0.0,7.0,1.0,0.0
1354,2,86.0920810103879,6.94992604668,37.886494052399996,2669.0,2.0,10711.59,25.0,1.0,4.0,2.0,1.0
1355,0,126.74667482084885,6.94992604668,37.886494052399996,2670.0,0.0,2505.4,1.0,0.0,2.0,0.0,0.0
1356,3,286.97360336795964,6.94992604668,37.886494052399996,2671.0,8.0,10594.249999999998,32.0,2.0,6.0,0.0,0.0
1357,2,138.22561895556723,6.94992604668,37.886494052399996,2672.0,2.0,9185.56,84.0,1.0,4.0,2.0,0.0
1358,1,908.7497439985389,6.94992604668,37.886494052399996,2673.0,0.0,8193.49,0.0,1.0,4.0,0.0,0.0
1359,0,359.1952935488961,6.94992604668,37.886494052399996,2675.0,0.0,3197.4500000000007,7.0,1.0,6.0,1.0,0.0
1360,1,798.7431960408211,6.94992604668,37.886494052399996,2676.0,0.0,7711.18,30.0,1.0,4.0,0.0,0.0
1361,0,9.565786778931988,6.94992604668,37.886494052399996,2677.0,0.0,4841.87,4.0,0.0,5.0,0.0,0.0
1362,0,143.48680168397982,6.88872100597,37.9522518332,2681.0,0.0,2121.75,0.0,0.0,4.0,0.0,0.0
1363,0,71.74340084198991,6.909907560630001,37.774162366999995,2684.0,0.0,164.9,0.0,0.0,6.0,0.0,0.0
1364,3,985.2760382299948,6.9021011663800005,37.7348762189,2687.0,6.0,4866.3499999999985,117.0,2.0,6.0,2.0,0.0
1365,1,1064.1937791561836,6.9021011663800005,37.7348762189,2688.0,0.0,6446.910000000002,3.0,1.0,3.0,1.0,0.0
1366,0,275.0163698942946,6.9021011663800005,37.7348762189,2689.0,0.0,1503.4,12.0,0.0,2.0,0.0,0.0
1367,0,260.6676897258966,6.9021011663800005,37.7348762189,2690.0,0.0,1628.8000000000004,0.0,0.0,6.0,0.0,0.0
1368,3,1186.1575605875664,6.9021011663800005,37.7348762189,2691.0,4.0,4679.5999999999985,13.0,2.0,6.0,0.0,0.0
1369,1,427.1123796793132,6.9021011663800005,37.7348762189,2692.0,0.0,8343.060000000001,5.0,1.0,6.0,1.0,0.0
1370,0,1181.3746671981005,6.9021011663800005,37.7348762189,2693.0,0.0,5059.660000000002,6.0,0.0,2.0,0.0,0.0
1371,2,523.7268261465264,6.9021011663800005,37.7348762189,2694.0,0.0,9126.95,110.0,1.0,4.0,1.0,0.0
1372,0,195.6203396291592,6.9021011663800005,37.7348762189,2695.0,0.0,3447.7799999999993,0.0,0.0,4.0,0.0,0.0
1373,3,1609.4436255553067,6.9021011663800005,37.7348762189,2696.0,7.0,12244.2,71.0,0.0,7.0,1.0,1.0
1374,0,43.046040505193936,6.9021011663800005,37.7348762189,2697.0,0.0,1276.6,0.0,0.0,1.0,2.0,0.0
1375,0,11.957233473664985,6.78301858962,37.5509812536,2698.0,0.0,1777.0000000000002,0.0,0.0,6.0,1.0,0.0
1376,0,23.91446694732997,6.78301858962,37.5509812536,2699.0,0.0,1096.4499999999996,2.0,0.0,8.0,0.0,1.0
1377,0,76.5262942314559,6.78301858962,37.5509812536,2700.0,0.0,1980.2000000000005,1.0,0.0,4.0,0.0,1.0
1378,0,62.177614063057916,6.78301858962,37.5509812536,2704.0,0.0,2007.9,5.0,1.0,7.0,1.0,1.0
1379,0,222.40454261016876,6.78301858962,37.5509812536,2705.0,1.0,3304.4999999999995,4.0,0.0,2.0,0.0,1.0
1380,0,389.8058112414785,6.78301858962,37.5509812536,2706.0,1.0,1623.6099999999994,19.0,1.0,8.0,2.0,1.0
1381,0,389.8058112414785,6.78301858962,37.5509812536,2707.0,0.0,1384.5000000000002,16.0,1.0,4.0,1.0,1.0
1382,0,198.96836500178532,6.78301858962,37.5509812536,2708.0,0.0,1671.39,18.0,0.0,4.0,1.0,1.0
1383,0,272.62492319956164,6.706858474369999,37.409545286,2709.0,0.0,4017.51,0.0,0.0,7.0,0.0,0.0
1384,1,698.3024348620352,6.706858474369999,37.409545286,2710.0,0.0,12602.19,2.0,0.0,8.0,0.0,0.0
1385,1,528.5097195359923,6.706858474369999,37.409545286,2711.0,0.0,12835.04,18.0,0.0,4.0,0.0,0.0
1386,0,86.0920810103879,6.706858474369999,37.409545286,2712.0,0.0,2742.72,0.0,0.0,6.0,0.0,0.0
1387,0,74.1348475367229,6.706858474369999,37.409545286,2713.0,0.0,3706.01,11.0,0.0,5.0,0.0,0.0
1388,0,298.9308368416246,6.706858474369999,37.409545286,2714.0,0.0,1865.85,0.0,0.0,4.0,0.0,0.0
1389,1,600.2531203779822,6.706858474369999,37.409545286,2715.0,0.0,8403.460000000001,10.0,0.0,7.0,0.0,0.0
1390,1,999.6247183983928,6.706858474369999,37.409545286,2716.0,0.0,8249.82,25.0,0.0,6.0,0.0,0.0
1391,0,95.65786778931988,6.706858474369999,37.409545286,2717.0,0.0,2864.28,0.0,1.0,6.0,0.0,0.0
1392,0,373.0656843783476,6.706858474369999,37.409545286,2718.0,0.0,2802.080000000001,3.0,1.0,2.0,0.0,0.0
1393,1,270.2334765048287,6.706858474369999,37.409545286,2719.0,0.0,5824.97,0.0,0.0,5.0,1.0,0.0
1394,0,124.35522812611583,6.706858474369999,37.409545286,2720.0,0.0,1367.5400000000004,0.0,0.0,5.0,0.0,0.0
1395,1,47.82893389465994,5.83633941337,36.6070302097,2721.0,0.0,5560.2,0.0,0.0,6.0,0.0,0.0
1396,3,119.57233473664984,5.83633941337,36.6070302097,2722.0,14.0,24613.799999999992,0.0,2.0,3.0,0.0,1.0
1397,2,707.8682216409671,5.83633941337,36.6070302097,2724.0,0.0,40081.4,50.0,2.0,5.0,0.0,1.0
1398,2,506.9866992833954,5.83633941337,36.6070302097,2725.0,2.0,35783.0,25.0,4.0,7.0,0.0,1.0
1399,3,1937.0718227337281,5.83633941337,36.6070302097,2726.0,60.0,78909.29999999999,0.0,6.0,11.0,0.0,1.0
1400,2,363.49989759941553,5.83633941337,36.6070302097,2727.0,1.0,41128.0,100.0,8.0,5.0,2.0,1.0
1401,1,167.40126863130982,5.83633941337,36.6070302097,2728.0,2.0,5108.799999999998,0.0,0.0,7.0,0.0,0.0
1402,3,47.82893389465994,5.83633941337,36.6070302097,2729.0,12.0,6421.5,113.0,1.0,4.0,1.0,1.0
1403,1,564.3814199569872,5.83633941337,36.6070302097,2730.0,0.0,16391.800000000007,0.0,1.0,5.0,1.0,1.0
1404,3,57.39472067359193,5.83633941337,36.6070302097,2731.0,8.0,5274.5,0.0,0.0,6.0,0.0,1.0
1405,1,339.5854306520856,6.2001058893900005,36.5861907555,2733.0,0.0,7488.4,0.0,0.0,4.0,2.0,0.0
1406,1,1889.242888839068,6.1363086863100005,36.6759763471,2734.0,0.0,9764.2,0.0,0.0,5.0,2.0,0.0
1407,3,1993.5099647294267,6.1363086863100005,36.6759763471,2735.0,19.0,13353.9,0.0,0.0,4.0,2.0,0.0
1408,1,1158.4167789286635,6.1363086863100005,36.6759763471,2736.0,0.0,13773.4,0.0,0.0,7.0,3.0,0.0
1409,0,11.957233473664985,6.1363086863100005,36.6759763471,2737.0,0.0,243.4,0.0,0.0,1.0,1.0,0.0
1410,0,334.80253726261964,6.1363086863100005,36.6759763471,2738.0,0.0,3671.2,0.0,0.0,2.0,1.0,0.0
1411,0,161.6617965639506,6.1363086863100005,36.6759763471,2739.0,0.0,2152.1,0.0,0.0,4.0,1.0,0.0
1412,3,1243.0739919222121,6.1363086863100005,36.6759763471,2740.0,4.0,19911.0,0.0,0.0,9.0,3.0,0.0
1413,3,81.3091876209219,6.1363086863100005,36.6759763471,2741.0,8.0,7906.299999999997,12.0,0.0,8.0,1.0,1.0
1414,0,11.000654795771787,6.1363086863100005,36.6759763471,2742.0,0.0,1385.2,0.0,0.0,2.0,1.0,0.0
1415,0,660.0392877463072,4.8070976028,36.0818398582,2750.0,0.0,5654.1,20.0,0.0,7.0,0.0,1.0
1416,1,358.71700420994955,7.82727102592,35.3924934526,2753.0,0.0,17420.9,0.0,2.0,6.0,2.0,0.0
1417,1,191.31573557863976,7.82727102592,35.3924934526,2755.0,0.0,10005.3,0.0,1.0,6.0,1.0,0.0
1418,1,167.40126863130982,7.82727102592,35.3924934526,2757.0,0.0,24906.400000000005,0.0,1.0,7.0,1.0,0.0
1419,1,191.31573557863976,7.82727102592,35.3924934526,2758.0,0.0,5749.299999999998,0.0,2.0,4.0,2.0,0.0
1420,1,1100.0654795771786,7.82727102592,35.3924934526,2759.0,0.0,7559.499999999999,0.0,2.0,4.0,1.0,0.0
1421,1,2826.6899931744024,7.2755685944899975,35.3761222945,2766.0,3.0,12340.8,0.0,0.0,7.0,0.0,0.0
1422,0,1578.3548185237778,7.2755685944899975,35.3761222945,2768.0,0.0,4742.0999999999985,0.0,0.0,2.0,0.0,0.0
1423,0,573.9472067359193,7.2755685944899975,35.3761222945,2769.0,0.0,1030.9,0.0,0.0,1.0,0.0,0.0
1424,0,1195.7233473664985,7.2755685944899975,35.3761222945,2771.0,1.0,4194.5,0.0,0.0,6.0,0.0,0.0
1425,3,4328.518517466724,7.2755685944899975,35.3761222945,2772.0,8.0,9979.3,0.0,0.0,5.0,1.0,0.0
1426,1,143.48680168397982,7.2755685944899975,35.3761222945,2774.0,1.0,9355.1,13.0,0.0,11.0,1.0,0.3333333333333333
1427,0,28.697360336795963,7.19057165925,35.4228308345,2775.0,0.0,221.32,0.0,0.0,2.0,0.0,0.0
1428,0,1956.2033962915914,7.19057165925,35.4228308345,2776.0,4.0,5877.6799999999985,0.0,0.0,2.0,0.0,0.0
1429,1,5452.498463991233,7.19057165925,35.4228308345,2777.0,0.0,9705.82,0.0,0.0,3.0,2.0,0.0
1430,1,2726.2492319956173,7.19057165925,35.4228308345,2778.0,0.0,10794.18,0.0,0.0,4.0,0.0,0.0
1431,3,2769.2952725008104,7.19057165925,35.4228308345,2779.0,9.0,5086.18,0.0,0.0,1.0,0.0,0.0
